Demeulemeester, Ann	http://www.wikidata.org/entity/Q466241
Demna Gvasalia	http://www.wikidata.org/entity/Q21572882
Denis Simachev	http://www.wikidata.org/entity/Q4419504
Dennis Basso	http://www.wikidata.org/entity/Q5258187
Derek Lam	http://www.wikidata.org/entity/Q741657
Desigual	http://www.wikidata.org/entity/Q83750
Dewi Driegen	http://www.wikidata.org/entity/Q3706349
Diana Dondoe	http://www.wikidata.org/entity/Q651177
Diana Moldovan	http://www.wikidata.org/entity/Q6648417
Diana Penty	http://www.wikidata.org/entity/Q4781915
Diane von Furstenberg	http://www.wikidata.org/entity/Q272438
Dice Kayek	http://www.wikidata.org/entity/Q5272346
Diego Franssens	http://www.wikidata.org/entity/Q52822903
Digby Morton	http://www.wikidata.org/entity/Q17496503
Dior	http://www.wikidata.org/entity/Q159694
Dior, Christian	http://www.wikidata.org/entity/Q159694
Dior, Christian (Lugar de nacimiento: Francia, 1905 - Fecha de defunción: 1957)	http://www.wikidata.org/entity/Q159694
Dirk Bikkembergs	http://www.wikidata.org/entity/Q766965
Dirk Braeckman	http://www.wikidata.org/entity/Q1952807
Dirk Schönberger	http://www.wikidata.org/entity/Q29048987
Django Steenbakker	http://www.wikidata.org/entity/Q2157818
Dmon Prunner	http://www.wikidata.org/entity/Q3033198
Dolce & Gabbana	http://www.wikidata.org/entity/Q214480
Domenico Vacca	http://www.wikidata.org/entity/Q5290132
Dominique Issermann	http://www.wikidata.org/entity/Q3035235
Dominique Sirop	http://www.wikidata.org/entity/Q3035476
Donna Karan	http://www.wikidata.org/entity/Q464497
Dormoy, Marcelle	http://www.wikidata.org/entity/Q6756371
Dorothea Barth Jorgensen	http://www.wikidata.org/entity/Q16875886
Doucet, Jacques	http://www.wikidata.org/entity/Q1259209
Douglas Coupland	http://www.wikidata.org/entity/Q322060
Douglas Ferguson	http://www.wikidata.org/entity/Q16934990
Doutzen Kroes	http://www.wikidata.org/entity/Q108289
Dree Hemingway	http://www.wikidata.org/entity/Q1083729
Dries Van Noten	http://www.wikidata.org/entity/Q1258918
Dries van Noten	http://www.wikidata.org/entity/Q1258918
Drimmelen, Saskia van	http://www.wikidata.org/entity/Q14313271
Dsquared	http://www.wikidata.org/entity/Q2551058
Dsquared2	http://www.wikidata.org/entity/Q2551058
Du Juan	http://www.wikidata.org/entity/Q703687
Duckie Brown	http://www.wikidata.org/entity/Q5311524
Duro Olowu	http://www.wikidata.org/entity/Q29588814
Eckermann, Ebba von	http://www.wikidata.org/entity/Q56301940
Edie Campbell	http://www.wikidata.org/entity/Q5338024
Edita Vilkeviciute	http://www.wikidata.org/entity/Q2445345
Edouard Vermeulen	http://www.wikidata.org/entity/Q5340228
Edward Colonna	http://www.wikidata.org/entity/Q3579781
Edward Molyneux	http://www.wikidata.org/entity/Q320741
Edward Rayne	http://www.wikidata.org/entity/Q20639067
Edwin Hardy Amies	http://www.wikidata.org/entity/Q5346492
Elena Melnik	http://www.wikidata.org/entity/Q5359073
Elie Saab	http://www.wikidata.org/entity/Q456638
Elie Tahari	http://www.wikidata.org/entity/Q5360729
Elio Berhanyer	http://www.wikidata.org/entity/Q5361171
Elisa Palomino	http://www.wikidata.org/entity/Q29378874
Elisa Sednaoui	http://www.wikidata.org/entity/Q440335
Elise Crombez	http://www.wikidata.org/entity/Q1973906
Eliza Cummings	http://www.wikidata.org/entity/Q5362120
Elle Macpherson	http://www.wikidata.org/entity/Q224097
Elsa Hosk	http://www.wikidata.org/entity/Q2337837
Elsa Schiaparelli	http://www.wikidata.org/entity/Q464023
Elsa Sylvan	http://www.wikidata.org/entity/Q1333447
Elspeth Champcommunal (designer, probably)	http://www.wikidata.org/entity/Q17626533
Elspeth Gibson	http://www.wikidata.org/entity/Q5367728
Elyse Taylor	http://www.wikidata.org/entity/Q5368539
Emanuel Ungaro	http://www.wikidata.org/entity/Q56884659
Emanuela de Paula	http://www.wikidata.org/entity/Q454210
Emilio Pucci	http://www.wikidata.org/entity/Q604667
Emily Baker	http://www.wikidata.org/entity/Q8921527
Emily DiDonato	http://www.wikidata.org/entity/Q388340
Emina Cunmulaj	http://www.wikidata.org/entity/Q1758542
Emma Ishta	http://www.wikidata.org/entity/Q20740822
Emma Maclaren	http://www.wikidata.org/entity/Q5372899
Emmanuelle Khanh	http://www.wikidata.org/entity/Q3052959
Emporio Armani	http://www.wikidata.org/entity/Q3497483
Eniko Mihalik	http://www.wikidata.org/entity/Q3725416
Enrico Coveri	http://www.wikidata.org/entity/Q1631480
Eolo Perfido	http://www.wikidata.org/entity/Q42301563
Eric Tibusch	http://www.wikidata.org/entity/Q392230
Erik Holmén	http://www.wikidata.org/entity/Q21083250
Erik Johansson	http://www.wikidata.org/entity/Q18353878
Erik Liljeroth	http://www.wikidata.org/entity/Q36189144
Erin Fetherston	http://www.wikidata.org/entity/Q5389144
